2.963305399999999779e+01,7.099812000000000012e+00,7.562462000000000018e+00,4.359483999999999249e+00,3.832463999999999871e+00,4.031786999999999566e+00,4.276982000000000284e+00,5.601934999999999221e+00,1.637955999999999968e+00,4.905424000000000007e+00,3.146292000000000311e+00,2.510889000000000149e+00
4.056206000000000422e+00,4.704794999999998950e+00,1.179921999999999915e+00,2.864174000000000220e+00,4.280255999999999617e+00,4.532974999999999532e+00,2.758846999999999827e+00,5.025370999999999810e+00,7.577556000000000402e+00,5.650021999999999878e+00,7.788239000000000800e+00,2.939801900000000145e+01
6.058638000000001078e+00,5.526860000000000106e-01,3.123185999999999574e+00,0.000000000000000000e+00,8.884475999999999374e+00,2.819894899999999893e+01,1.129899999999999932e-01,1.333969999999999878e+00,1.130655399999999844e+01,8.091969999999999441e-01,1.409548599999999929e+01,2.152387000000000050e+00
2.585272999999999932e+00,4.498280000000001166e+00,4.837415000000000020e+00,1.279524599999999879e+01,0.000000000000000000e+00,6.792796999999999308e+00,5.675006999999999913e+00,1.183946500000000057e+01,1.919503900000000129e+01,7.900730000000000253e-01,1.543343000000000131e+00,3.755040000000000044e-01
1.586636000000000157e+00,1.125984900000000088e+01,3.946100000000000163e-01,5.664015999999998385e+00,7.984869999999999468e-01,7.047313000000000827e+00,0.000000000000000000e+00,3.777149999999999674e-01,2.011270000000000002e-01,2.209810999999999748e+00,7.496828999999999965e+00,4.553397400000000061e+01
1.022102300000000064e+01,1.369415999999999967e+00,2.531120000000000037e+00,1.214712000000000014e+00,2.100436000000000192e+00,1.643409999999999871e-01,1.619607799999999997e+01,3.783650000000000069e-01,0.000000000000000000e+00,4.380189999999999917e-01,3.357484000000000179e+01,1.342384000000000022e+00
6.023332000000000797e+00,4.007760000000000211e-01,9.440894999999997594e+00,2.010418000000000038e+00,2.607889699999999777e+01,8.927739999999998233e+00,7.977998999999999619e+00,3.270950000000000246e-01,1.948782000000000014e+00,3.459055000000000213e+00,1.029151999999999845e+00,1.928552999999999962e+00
1.580719800000000319e+01,7.027330000000000521e-01,5.756260000000000820e-01,2.186036999999999786e+00,7.865000000000000463e-03,3.105809999999999960e-01,2.254697999999999869e+00,2.016425800000000379e+01,1.163016599999999912e+01,5.927149999999999919e-01,1.464064100000000046e+01,4.003500999999999088e+00
9.863709999999999978e-01,1.014788000000000023e+00,7.908459999999999379e-01,1.993411400000000100e+01,5.910429999999999851e-01,1.393729499999999888e+01,9.152077000000002016e+00,1.901449999999999640e+00,4.672983000000000331e+00,9.070118000000000791e+00,2.905229999999999979e+00,1.347394900000000106e+01
5.451487000000000194e+00,1.137256700000000009e+01,7.900400000000000478e-02,2.807489999999999708e-01,1.223235000000000072e+00,7.256817999999999103e+00,6.882279999999999509e-01,2.848789999999999933e-01,3.651242299999999830e+01,0.000000000000000000e+00,4.035670999999999786e+00,1.078780000000000072e+00
8.144967000000001178e+00,5.748172000000001169e+00,1.781465000000000032e+01,0.000000000000000000e+00,1.955939000000000316e+00,1.582178000000000084e+00,0.000000000000000000e+00,4.555350000000000232e-01,5.139168999999998988e+00,2.365606000000000098e+00,9.461515000000000342e+00,2.309731599999999574e+01
6.134218999999999866e+00,2.115079999999999849e+00,1.444862000000000180e+01,1.898481999999999781e+00,1.013530999999999960e+00,1.106263999999999825e+01,1.928242999999999929e+00,0.000000000000000000e+00,3.780120000000000147e-01,5.517349999999999532e+00,3.270638600000000196e+01,1.679707999999999979e+00
